job_id,state,name,filename,size_mb,created
10056872,Colorado,Colorado_Springs_4,10056872_Colorado_Springs_4_Colorado_expanded_cel_cdl_report.zip,235.74511623382568,2025-12-23 19:03:43
10056872,Colorado,Colorado_Springs_4,10056872_Colorado_Springs_4_Colorado_pin_report.zip,1723.2121906280518,2025-12-23 19:05:54
10056851,Colorado,Commerce_City,10056851_Commerce_City_Colorado_pin_report.zip,1498.3103618621826,2025-12-23 09:17:26
10056851,Colorado,Commerce_City,10056851_Commerce_City_Colorado_expanded_cel_cdl_report.zip,174.7945957183838,2025-12-23 08:38:55
10056859,Colorado,Denver_1,10056859_Denver_1_Colorado_expanded_cel_cdl_report.zip,212.48089790344238,2025-12-23 14:11:00
10056859,Colorado,Denver_1,10056859_Denver_1_Colorado_pin_report.tsv.gz,1147.3812427520752,2025-12-23 14:41:20
10056881,Colorado,Denver_2,10056881_Denver_2_Colorado_pin_report.tsv.gz,698.4561929702759,2025-12-23 19:01:41
10056881,Colorado,Denver_2,10056881_Denver_2_Colorado_expanded_cel_cdl_report.zip,137.5599822998047,2025-12-23 19:00:39
10056854,Colorado,Denver_3,10056854_Denver_3_Colorado_pin_report.zip,2281.525683403015,2025-12-23 11:44:52
10056854,Colorado,Denver_3,10056854_Denver_3_Colorado_expanded_cel_cdl_report.zip,428.18219470977783,2025-12-23 10:45:07
.10056850,Colorado,Denver_4,.10056850_Denver_4_Colorado_pin_report.zip.8Sg1Yr,2841.3125,2025-12-23 03:59:33
10056850,Colorado,Denver_4,10056850_Denver_4_Colorado_expanded_cel_cdl_report.zip,1187.584846496582,2025-12-23 02:37:35
10056850,Colorado,Denver_4,10056850_Denver_4_Colorado_pin_report.zip,6256.206174850464,2025-12-23 08:34:22
10056889,Colorado,Denver_5,10056889_Denver_5_Colorado_pin_report.tsv.gz,621.0866184234619,2025-12-23 19:00:09
